#Results for query "config from cloud.resource where cloud.accountgroup= 'cloud_governance_team_qa' and api.name= 'aws-ssm-parameter' AND json.rule = ((tags[*].key != Project) or (tags[*].key != Component) or (tags[*].key != Environment) or (tags[*].key != Department) or (tags[*].key != Contact))" executed for time range from: Dec 28, 2021 15.05 MST America/Denver, to: Dec 29, 2021 15.05 MST America/Denver and executed by michelle.griffith1@maxar.com
Resource Name,Service,Account,Region,Last Modified,Deleted
/governance/account-factory/account-bootstrap-shared-org-bootstrap/AssumableRoleArnInRootAccountForBootstrapping,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/sc-products-usage-scraper/SQSQueueUrl,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/account-details/GovernanceAtScaleAccountFactoryAccountDetailsCRArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/account-bootstrap-shared/GovernanceAtScaleAccountFactoryBootstrapperProjectCustomResourceArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/cloudtrail-log-aggregator/ExabeamLogsQueueArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/avm-golden-goose-notifier/GovernanceAtScaleAccountFactoryGoldenGooseNotifierCRArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/account-details-org-bootstrap/GovernanceAtScaleAccountFactoryAccountDetailsOrgRoleArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/account-waiter/AccountWaiterRole,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/cloudtrail-provisioner/CloudtrailProvisionerFunctionArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/account-factory/account-creation-shared/GovernanceAtScaleAccountFactoryAccountCreationCRArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/cloudtrail-log-aggregator/LogAggregatorBucketArn,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/governance/aws-config/aws-config-hub/ConfigAggregatorName,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 28, 2021 11.09 MST America/Denver",false
/account/Project,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/access-analyzer/rds/master-username,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/NetworkBlock,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/subnet/private-a,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/cidr/private-b,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/routetable/private-b,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/cidr/private-a,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/subnet/private-b,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/access-analyzer/rds/master-user-password,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/vpc/routetable/private-a,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/NetworkName,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/account/Stage,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 21, 2021 16.21 MST America/Denver",false
/apps/ad-integration/endpoint/qa,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 19, 2021 22.23 MST America/Denver",false
/apps/ad-integration/endpoint/dev,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Dec 19, 2021 22.23 MST America/Denver",false
/avm-api-gateway/avm-product-id,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 13, 2021 13.21 MST America/Denver",false
/avm-api-gateway/avm-product-artifact-id,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Dec 13, 2021 13.21 MST America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Canada,"Oct 21, 2021 15.10 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Paris,"Oct 21, 2021 15.09 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ohio,"Oct 21, 2021 15.08 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Frankfurt,"Oct 21, 2021 15.08 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Mumbai,"Oct 21, 2021 14.51 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Tokyo,"Oct 21, 2021 14.50 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Seoul,"Oct 21, 2021 14.50 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sydney,"Oct 21, 2021 14.49 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ireland,"Oct 21, 2021 14.49 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Oregon,"Oct 21, 2021 14.49 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS California,"Oct 21, 2021 14.48 MDT America/Denver",false
/servicecatalog-puppet/spoke/deploy-environment-compute-type,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Oct 21, 2021 14.48 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Oct 21, 2021 14.48 MDT America/Denver",false
service-catalog-puppet-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Oct 21, 2021 14.48 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Singapore,"Oct 21, 2021 14.46 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS London,"Oct 21, 2021 14.45 MDT America/Denver",false
/servicecatalog-puppet/terraform/default-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Oct 20, 2021 14.32 MDT America/Denver",false
/sc-products-usage-scraper/subnets,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Sep 15, 2021 11.15 MDT America/Denver",false
/servicecatalog-puppet/sqs-queue/url,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Sep 03, 2021 18.26 MDT America/Denver",false
/secrets-manager/inventory/dev/api-key/arn,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Aug 24, 2021 03.56 MDT America/Denver",false
/secrets-manager/inventory/qa/api-key/arn,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Aug 24, 2021 03.56 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/name,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Jul 27, 2021 10.58 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/path,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Jul 27, 2021 10.58 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Seoul,"Jul 23, 2021 11.50 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Tokyo,"Jul 23, 2021 11.49 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Oregon,"Jul 23, 2021 11.34 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS California,"Jul 23, 2021 11.34 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ohio,"Jul 23, 2021 11.34 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jul 23, 2021 11.34 MDT America/Denver",false
service-catalog-factory-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jul 23, 2021 11.34 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Paris,"Jul 23, 2021 11.31 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS London,"Jul 23, 2021 11.31 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Ireland,"Jul 23, 2021 11.30 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Frankfurt,"Jul 23, 2021 11.29 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Canada,"Jul 23, 2021 11.28 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sydney,"Jul 23, 2021 11.28 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Singapore,"Jul 23, 2021 11.27 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Mumbai,"Jul 23, 2021 11.26 MDT America/Denver",false
/sc-products-usage-scraper/vpc-id,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jul 12, 2021 14.44 MDT America/Denver",false
/vpc/subnets/private-a/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jul 12, 2021 13.43 MDT America/Denver",false
/vpc/subnets/private-b/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jul 12, 2021 13.43 MDT America/Denver",false
/sc-products-usage-scraper/vpc-id,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Jul 12, 2021 13.15 MDT America/Denver",false
/sc-products-usage-scraper/subnets,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Jul 12, 2021 13.15 MDT America/Denver",false
/servicecatalog-factory/config,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jul 02, 2021 11.42 MDT America/Denver",false
/servicecatalog-puppet/config,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jul 02, 2021 11.23 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Sao Paulo,"Jul 02, 2021 11.22 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/path,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Jul 01, 2021 15.15 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/name,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Jul 01, 2021 15.15 MDT America/Denver",false
/governance/account-factory/account-details-org-bootstrap/GovernanceAtScaleAccountFactoryAccountDetailsOrgRoleArn,AWS Systems Manager,governance-qa-tools,AWS Virginia,"Jul 01, 2021 15.15 MDT America/Denver",false
/account/vpc/security-group/apigateway/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jun 25, 2021 16.08 MDT America/Denver",false
/account/vpc/security-group/dynamodb/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jun 25, 2021 16.08 MDT America/Denver",false
/account/vpc/security-group/cloudwatch/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jun 25, 2021 16.08 MDT America/Denver",false
/account/vpc/security-group/ecr/id,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Jun 25, 2021 16.08 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/name,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 25, 2021 15.01 MDT America/Denver",false
/servicecatalog-puppet/puppet-role/path,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 25, 2021 15.01 MDT America/Denver",false
/servicecatalog-puppet/partition,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 25, 2021 15.01 MDT America/Denver",false
/servicecatalog-puppet/deploy/num-workers,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 25, 2021 15.01 MDT America/Denver",false
/servicecatalog-puppet/manual-approvals,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 25, 2021 15.01 MDT America/Denver",false
/governance/account-factory/account-create-update-notifier/AccountCreateUpdateNotifierTopicName,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Jun 23, 2021 14.49 MDT America/Denver",false
/governance/account-factory/account-details-org-bootstrap/GovernanceAtScaleAccountFactoryAccountDetailsOrgRoleArn,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"Jun 23, 2021 09.09 MDT America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"May 28, 2021 16.35 MDT America/Denver",false
/servicecatalog-factory/config,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"May 28, 2021 16.35 MDT America/Denver",false
/servicecatalog-puppet/config,AWS Systems Manager,governance-qa-sandbox,AWS Virginia,"May 28, 2021 16.35 MDT America/Denver",false
/maxar-governance/drawbridge/default/notifications,AWS Systems Manager,governance-qa-logging,AWS Virginia,"May 11, 2021 11.47 MDT America/Denver",false
/maxar-governance/drawbridge/default/ec2,AWS Systems Manager,governance-qa-logging,AWS Virginia,"May 11, 2021 11.47 MDT America/Denver",false
/maxar-governance/drawbridge/default/iam,AWS Systems Manager,governance-qa-logging,AWS Virginia,"May 11, 2021 11.47 MDT America/Denver",false
/apps/account-inventory/vpc-appsync-prod-endpoint,AWS Systems Manager,governance-qa-decipher,AWS Virginia,"May 11, 2021 10.04 MDT America/Denver",false
/apps/account-inventory/appsync-prod-key,AWS Systems Manager,governance-qa-decipher,AWS Virginia,"May 11, 2021 10.04 MDT America/Denver",false
/account/vpc/id,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.52 MDT America/Denver",false
/vpc/subnets/private-b/id,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.52 MDT America/Denver",false
/vpc/subnets/private-a/id,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.52 MDT America/Denver",false
/account/Project,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.30 MDT America/Denver",false
/account/NetworkName,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.30 MDT America/Denver",false
/account/Stage,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.30 MDT America/Denver",false
/account/NetworkBlock,AWS Systems Manager,governance-qa-tools,AWS Virginia,"May 04, 2021 13.30 MDT America/Denver",false
/vpc/ecs/account/NetworkName,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Apr 27, 2021 17.21 MDT America/Denver",false
/vpc/ecs/account/Project,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Apr 27, 2021 17.21 MDT America/Denver",false
/vpc/ecs/account/NetworkBlock,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Apr 27, 2021 17.21 MDT America/Denver",false
/vpc/ecs/account/Stage,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Apr 27, 2021 17.21 MDT America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-decipher,AWS Virginia,"Apr 27, 2021 12.23 MDT America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,governance-qa-logging-govcloud,AWS Virginia,"Apr 26, 2021 11.07 MDT America/Denver",false
service-catalog-puppet-org-master-version-357940840310,AWS Systems Manager,mxr-governance-qa-master,AWS Virginia,"Apr 15, 2021 16.51 MDT America/Denver",false
service-catalog-puppet-org-master-version-903175335064,AWS Systems Manager,mxr-governance-qa-master,AWS Virginia,"Apr 15, 2021 16.51 MDT America/Denver",false
service-catalog-puppet-spoke-version,AWS Systems Manager,mxr-governance-qa-master,AWS Virginia,"Apr 15, 2021 16.51 MDT America/Denver",false
/governance/iam-access-analyzer-pipeline/EventBusName,AWS Systems Manager,Governance-QA-ServiceCatalog,AWS Virginia,"Apr 12, 2021 10.24 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Tokyo,"Mar 29, 2021 15.47 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Tokyo,"Mar 29, 2021 15.47 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Oregon,"Mar 29, 2021 15.33 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Oregon,"Mar 29, 2021 15.33 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Oregon,"Mar 29, 2021 15.33 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS California,"Mar 29, 2021 15.32 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS California,"Mar 29, 2021 15.32 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS California,"Mar 29, 2021 15.32 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Ohio,"Mar 29, 2021 15.31 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Ohio,"Mar 29, 2021 15.31 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Ohio,"Mar 29, 2021 15.31 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Sao Paulo,"Mar 29, 2021 15.29 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Sao Paulo,"Mar 29, 2021 15.29 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Sao Paulo,"Mar 29, 2021 15.29 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Paris,"Mar 29, 2021 15.28 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Paris,"Mar 29, 2021 15.28 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Paris,"Mar 29, 2021 15.28 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS London,"Mar 29, 2021 15.27 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS London,"Mar 29, 2021 15.27 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS London,"Mar 29, 2021 15.27 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Ireland,"Mar 29, 2021 15.27 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Ireland,"Mar 29, 2021 15.27 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Ireland,"Mar 29, 2021 15.27 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Frankfurt,"Mar 29, 2021 15.25 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Frankfurt,"Mar 29, 2021 15.25 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Frankfurt,"Mar 29, 2021 15.25 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Canada,"Mar 29, 2021 15.24 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Canada,"Mar 29, 2021 15.24 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Canada,"Mar 29, 2021 15.24 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Sydney,"Mar 29, 2021 15.23 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Sydney,"Mar 29, 2021 15.23 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Sydney,"Mar 29, 2021 15.23 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Singapore,"Mar 29, 2021 15.22 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Singapore,"Mar 29, 2021 15.22 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Singapore,"Mar 29, 2021 15.22 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Mumbai,"Mar 29, 2021 15.21 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Mumbai,"Mar 29, 2021 15.21 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Mumbai,"Mar 29, 2021 15.21 MDT America/Denver",false
/servicecatalog-puppet/home-region,AWS Systems Manager,governance-qa-sandbox,AWS Seoul,"Mar 29, 2021 15.20 MDT America/Denver",false
service-catalog-puppet-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Seoul,"Mar 29, 2021 15.20 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Seoul,"Mar 29, 2021 15.20 MDT America/Denver",false
service-catalog-factory-regional-version,AWS Systems Manager,governance-qa-sandbox,AWS Tokyo,"Mar 29, 2021 15.19 MDT America/Denver",false
/apps/account-inventory/ad-integration-govcloud-feature,AWS Systems Manager,governance-qa-inventory,AWS Virginia,"Mar 23, 2021 13.15 MDT America/Denver",false
